,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
831.21821,0,0,0,0,0,0,0,0
829.28963,0,0,0,0,0,0,0,0
827.36105,0,0,0,0,0,0,0,0
825.43247,1,0,0,0,0,0,0,1
823.50388,0,0,0,0,0,0,0,0
821.5753,0,0,0,0,0,0,0,0
819.64672,0,0,0,0,0,0,0,0
817.71814,0,0,0,0,0,0,0,0
815.78956,0,0,0,1,0,0,0,0
813.86098,0,0,1,0,0,0,0,0
811.9324,0,0,0,0,0,0,0,0
810.00382,0,0,0,0,0,0,0,0
808.07524,0,0,0,0,0,0,0,0
806.14666,0,0,0,0,0,0,0,0
804.21808,0,1,0,0,0,0,0,0
802.2895,0,0,0,0,0,0,0,0
800.36092,0,0,0,0,0,0,0,1
798.43234,0,0,0,0,0,0,0,0
796.50376,0,0,0,0,0,0,0,0
794.57518,0,0,0,0,0,0,0,0
792.6466,0,0,0,0,0,0,0,0
790.71802,0,0,0,0,0,0,0,0
788.78944,0,0,0,0,1,0,0,0
786.86085,0,0,0,0,0,0,0,0
784.93227,0,0,0,0,0,0,0,0
783.00369,0,0,0,0,0,0,0,0
781.07511,0,0,0,0,0,1,0,0
779.14653,0,0,0,0,0,0,0,0
777.21795,0,0,0,0,0,0,0,0
775.28937,0,0,0,0,0,0,0,0
773.36079,0,0,0,0,0,0,0,0
771.43221,0,0,0,0,0,0,0,0
769.50363,0,0,0,0,0,0,0,0
767.57505,1,0,0,0,0,0,1,0
765.64647,0,0,0,0,0,0,0,0
763.71789,0,0,0,0,0,0,0,0
761.78931,0,0,0,0,0,0,0,0
759.86073,0,0,0,0,0,0,0,0
757.93215,0,0,0,1,0,0,0,0
756.00357,0,0,0,0,0,0,0,0
754.07499,0,0,0,0,0,0,0,0
752.14641,0,0,1,0,0,0,0,0
750.21782,0,0,0,0,0,0,0,0
748.28924,0,0,0,0,0,0,0,0
746.36066,0,0,0,0,0,0,0,0
744.43208,0,0,0,0,0,0,0,0
742.5035,0,0,0,0,0,0,0,0
740.57492,0,0,0,0,0,0,0,0
738.64634,0,0,0,0,0,0,0,0
736.71776,0,1,0,0,0,0,0,0
734.78918,0,0,0,0,0,0,0,0
732.8606,0,0,0,0,0,0,0,1
730.93202,0,0,0,0,0,0,0,0
729.00344,0,0,0,0,0,0,0,0
727.07486,0,0,0,0,0,0,0,0
725.14628,0,0,0,0,0,0,0,0
723.2177,0,0,0,0,0,0,0,0
721.28912,0,0,0,0,1,0,0,0
719.36054,0,0,0,0,0,0,0,0
717.43196,0,0,0,0,0,0,0,0
715.50338,0,0,0,0,0,1,0,0
713.57479,0,0,0,0,0,0,0,0
711.64621,0,0,0,0,0,0,0,0
709.71763,1,0,0,0,0,0,1,0
707.78905,0,0,0,0,0,0,0,0
705.86047,0,0,0,0,0,0,0,0
703.93189,0,0,0,1,0,0,0,0
702.00331,0,0,0,0,0,0,0,0
700.07473,0,0,1,0,0,0,0,0
698.14615,0,0,0,0,0,0,0,0
696.21757,0,0,0,0,0,0,0,0
694.28899,0,0,0,0,0,0,0,0
692.36041,0,0,0,0,0,0,0,0
690.43183,0,0,0,0,0,0,0,0
688.50325,0,0,0,0,0,0,0,1
686.57467,0,0,0,0,0,0,0,0
684.64609,0,0,0,0,0,0,0,0
682.71751,0,0,0,0,0,0,0,0
680.78893,0,0,0,0,1,0,0,0
678.86035,0,0,0,0,0,0,0,0
676.93176,0,0,0,0,0,0,0,0
675.00318,0,0,0,0,0,1,0,0
673.0746,0,0,0,0,0,0,0,0
671.14602,0,0,0,0,0,0,0,0
669.21744,0,1,0,0,0,0,0,0
667.28886,1,0,0,0,0,0,1,0
665.36028,0,0,0,0,0,0,0,0
663.4317,0,0,0,0,0,0,0,0
661.50312,0,0,0,0,0,0,0,0
659.57454,0,0,0,0,0,0,0,0
657.64596,0,0,0,0,0,0,0,0
655.71738,0,0,0,0,0,0,0,0
653.7888,0,0,1,0,0,0,0,0
651.86022,0,0,0,0,0,0,0,0
649.93164,0,0,0,0,0,0,0,0
648.00306,0,0,0,0,0,0,0,0
646.07448,0,0,0,0,0,0,0,0
644.1459,0,0,0,0,0,0,0,1
642.21732,0,0,0,0,0,0,0,0
640.28873,0,0,0,0,1,0,0,0
638.36015,0,0,0,0,0,0,0,0
636.43157,0,0,0,0,0,0,0,0
634.50299,0,0,0,0,0,0,1,0
632.57441,0,0,0,0,0,0,0,0
630.64583,0,0,0,0,0,0,0,0
628.71725,0,0,0,0,0,0,0,0
626.78867,0,0,0,0,0,0,0,0
624.86009,0,0,0,0,0,0,0,0
622.93151,0,0,0,0,0,0,0,1
621.00293,0,0,0,0,0,0,0,0
619.07435,0,0,0,0,0,0,0,0
617.14577,0,0,0,1,0,0,0,0
615.21719,0,0,0,0,0,0,0,0
613.28861,0,0,0,0,0,0,0,0
611.36003,0,0,0,0,0,0,0,0
609.43145,0,0,0,0,0,0,0,0
607.50287,0,0,0,0,1,0,0,0
605.57429,0,0,0,0,0,0,0,0
603.6457,0,0,0,0,0,0,0,0
601.71712,0,0,0,0,0,0,0,0
599.78854,0,0,0,0,0,0,0,0
597.85996,0,0,0,0,0,0,0,0
595.93138,0,0,0,0,0,0,0,0
594.0028,0,0,0,0,0,0,0,0
592.07422,0,0,0,0,0,0,0,0
590.14564,0,1,0,0,0,0,0,0
588.21706,0,0,0,0,0,0,0,0
586.28848,0,0,1,0,0,0,0,0
584.3599,0,0,0,0,0,0,0,0
582.43132,0,0,0,0,0,0,0,0
580.50274,0,0,0,0,0,0,1,0
578.57416,0,0,0,0,0,0,0,0
576.64558,0,0,0,0,0,1,0,0
574.717,0,0,0,0,0,0,0,0
572.78842,0,0,0,0,0,0,0,0
570.85984,0,0,0,0,0,0,0,0
568.93126,0,0,0,0,0,0,0,0
567.00267,0,0,0,0,0,0,0,0
565.07409,0,0,0,0,0,0,0,0
563.14551,0,0,0,0,0,0,0,0
561.21693,1,0,0,0,0,0,0,0
559.28835,0,0,0,0,0,0,0,0
557.35977,0,0,0,0,0,0,0,0
555.43119,0,0,0,0,0,0,0,0
553.50261,0,0,0,0,0,0,0,0
551.57403,0,0,0,0,0,0,0,0
549.64545,0,0,0,0,0,0,0,0
547.71687,0,0,0,0,0,0,0,0
545.78829,0,0,0,0,0,0,0,0
543.85971,0,0,0,0,0,0,0,0
541.93113,0,0,0,0,0,0,0,0
540.00255,0,0,0,0,0,0,0,0
538.07397,0,0,0,0,0,0,0,0
536.14539,0,0,0,0,0,0,0,0
534.21681,0,0,0,0,0,0,0,0
532.28823,0,0,0,0,0,0,0,0
530.35964,0,0,0,0,0,0,0,0
528.43106,0,0,0,0,0,0,0,0
526.50248,0,0,0,0,0,0,0,0
524.5739,0,0,0,0,0,0,0,0
522.64532,0,0,0,0,0,0,0,0
520.71674,0,0,0,0,0,0,0,0
518.78816,0,0,0,0,0,0,0,0
516.85958,0,0,0,0,0,0,0,0
514.931,0,0,0,0,0,0,0,0
513.00242,0,0,0,1,0,1,0,0
511.07384,1,0,0,0,0,0,0,0
509.14526,0,1,0,0,0,0,0,0
507.21668,0,0,0,0,0,0,0,0
505.2881,0,0,0,0,0,0,0,0
503.35952,0,0,0,0,0,0,0,0
501.43094,0,0,0,0,0,0,1,0
499.50236,1,0,0,1,0,1,0,0
497.57378,0,0,0,0,1,0,0,0
495.6452,0,1,0,0,0,0,0,0
493.71661,0,0,0,0,0,0,0,0
491.78803,0,0,0,0,0,0,0,0
489.85945,0,0,0,0,0,0,0,0
487.93087,0,0,1,0,0,0,0,1
486.00229,0,0,0,0,0,0,0,0
484.07371,1,0,0,0,0,1,1,0
482.14513,0,0,0,0,0,0,0,0
480.21655,0,1,0,1,1,0,0,0
478.28797,0,0,0,0,0,0,0,0
476.35939,0,0,0,0,0,0,0,0
474.43081,0,0,0,0,0,0,0,0
472.50223,0,0,1,0,0,0,0,1
470.57365,0,0,0,0,0,0,0,0
468.64507,0,0,0,0,0,0,0,0
466.71649,0,0,0,0,0,0,1,0
464.78791,0,0,0,0,0,0,0,0
462.85933,0,0,0,0,0,0,0,0
460.93075,0,0,0,1,1,0,0,0
459.00217,0,0,0,0,0,0,0,0
457.07358,1,1,1,0,0,0,0,1
455.145,0,0,0,0,0,0,0,0
453.21642,0,0,0,0,0,1,0,0
451.28784,0,0,0,0,0,0,0,0
449.35926,0,0,0,0,0,0,0,0
447.43068,0,0,0,0,0,0,1,0
445.5021,1,1,1,0,1,0,0,1
443.57352,0,0,0,0,0,0,0,0
441.64494,0,0,0,1,0,0,0,0
439.71636,0,0,0,0,0,1,0,0
437.78778,1,1,1,0,1,0,1,1
435.8592,0,0,0,1,0,0,0,0
433.93062,0,0,0,0,0,1,0,0
432.00204,1,1,1,0,1,0,1,1
430.07346,0,0,0,0,0,0,0,0
428.14488,0,0,0,0,0,1,0,0
426.2163,1,1,1,1,1,0,1,1
424.28772,0,0,0,0,0,1,0,0
422.35914,1,1,1,1,1,0,1,1
420.43055,0,0,0,0,0,1,0,0
418.50197,1,1,1,0,0,0,1,0
416.57339,0,0,0,1,1,1,0,1
414.64481,1,1,1,0,0,0,1,0
412.71623,0,0,0,1,1,1,0,1
410.78765,1,0,1,0,0,0,1,0
408.85907,0,1,0,1,1,1,0,1
406.93049,1,0,1,0,0,0,1,0
405.00191,0,1,0,1,1,1,0,1
403.07333,1,0,1,0,0,0,1,0
401.14475,1,1,1,1,1,1,1,1
399.21617,1,1,1,1,1,1,1,1
