,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
2682.65551,0.07173,0.02759,0.24905,0.88207,0.27478,0.17626,0.21599,0.70024
2680.72693,0.07259,0.02702,0.24877,0.88195,0.27501,0.17721,0.21584,0.69931
2678.79835,0.073,0.02643,0.24859,0.88181,0.27529,0.17802,0.21579,0.69862
2676.86977,0.07301,0.02584,0.24842,0.88171,0.27563,0.17871,0.21585,0.6982
2674.94119,0.07293,0.02527,0.24827,0.88158,0.27597,0.17937,0.21593,0.69785
2673.01261,0.07289,0.02476,0.24825,0.88141,0.27623,0.18014,0.2159,0.69743
2671.08403,0.07287,0.02433,0.24827,0.88121,0.27654,0.18091,0.21589,0.69702
2669.15545,0.07296,0.02389,0.24813,0.88105,0.27681,0.18164,0.21588,0.6966
2667.22687,0.07313,0.02338,0.24782,0.88087,0.27711,0.18247,0.21586,0.69609
2665.29829,0.07329,0.02278,0.24758,0.88064,0.27747,0.18341,0.21585,0.69549
2663.36971,0.07347,0.02226,0.24745,0.88035,0.27785,0.18445,0.21581,0.69485
2661.44113,0.07372,0.02188,0.24731,0.88005,0.27826,0.18548,0.2158,0.69423
2659.51255,0.07394,0.02148,0.24717,0.87976,0.27866,0.18649,0.21579,0.69364
2657.58396,0.07399,0.02106,0.24715,0.87946,0.27898,0.18748,0.21571,0.69311
2655.65538,0.07393,0.02075,0.24719,0.87907,0.27928,0.18851,0.21561,0.69264
2653.7268,0.07388,0.02048,0.24718,0.87865,0.27969,0.18962,0.21558,0.69216
2651.79822,0.07399,0.02016,0.24713,0.87824,0.28009,0.19081,0.21549,0.69156
2649.86964,0.07421,0.01981,0.24704,0.87781,0.28049,0.192,0.21542,0.69087
2647.94106,0.07449,0.01937,0.24696,0.87743,0.28078,0.1932,0.21522,0.69013
2646.01248,0.07472,0.01891,0.24694,0.87706,0.28102,0.19443,0.21497,0.68941
2644.0839,0.07483,0.01847,0.24693,0.87664,0.28129,0.19572,0.21472,0.68873
2642.15532,0.07509,0.01799,0.2469,0.8762,0.28155,0.19709,0.21444,0.68793
2640.22674,0.07554,0.01746,0.24681,0.87577,0.28177,0.19853,0.21408,0.68699
2638.29816,0.07586,0.01707,0.24674,0.8753,0.28202,0.19989,0.21377,0.68616
2636.36958,0.07591,0.01678,0.24671,0.87483,0.28233,0.20116,0.21358,0.68557
2634.441,0.07585,0.01658,0.24664,0.87433,0.28279,0.20242,0.21354,0.68508
2632.51242,0.07602,0.01635,0.24665,0.87382,0.2831,0.20383,0.2133,0.68442
2630.58384,0.07629,0.01608,0.24668,0.87329,0.28332,0.20525,0.21297,0.68366
2628.65526,0.07651,0.0157,0.24672,0.87279,0.28351,0.20669,0.2126,0.68287
2626.72668,0.07674,0.01529,0.24677,0.87226,0.28378,0.20821,0.21226,0.68205
2624.7981,0.07694,0.01489,0.24686,0.87172,0.28406,0.20976,0.21193,0.68122
2622.86952,0.07701,0.01453,0.24688,0.87117,0.28441,0.21122,0.21171,0.6805
2620.94093,0.07699,0.01422,0.24684,0.8706,0.28475,0.21266,0.21149,0.67987
2619.01235,0.077,0.01391,0.24684,0.87004,0.28493,0.21412,0.21109,0.67921
2617.08377,0.07727,0.01358,0.24699,0.86953,0.2849,0.21566,0.21045,0.6784
2615.15519,0.07758,0.01334,0.24719,0.86893,0.28501,0.21724,0.20994,0.67754
2613.22661,0.07793,0.01319,0.24737,0.86832,0.28515,0.21883,0.20946,0.67669
2611.29803,0.07827,0.01298,0.24749,0.86772,0.2854,0.22046,0.20906,0.67584
2609.36945,0.07845,0.01259,0.24764,0.86714,0.2857,0.22214,0.2087,0.675
2607.44087,0.07851,0.01211,0.24785,0.86658,0.28583,0.22374,0.20819,0.67417
2605.51229,0.07853,0.01166,0.24804,0.86601,0.28594,0.2253,0.20768,0.67338
2603.58371,0.07857,0.01129,0.24815,0.86539,0.28611,0.22686,0.20724,0.67261
2601.65513,0.07875,0.01088,0.24806,0.86477,0.28632,0.22848,0.20682,0.67176
2599.72655,0.07899,0.01044,0.24793,0.86419,0.28645,0.23011,0.2063,0.67088
2597.79797,0.07939,0.01022,0.24801,0.86361,0.28656,0.23174,0.20576,0.67
2595.86939,0.07984,0.01027,0.2482,0.86296,0.28672,0.23336,0.20529,0.66919
2593.94081,0.08011,0.01018,0.24835,0.86228,0.28691,0.23502,0.20484,0.66838
2592.01223,0.08017,0.0097,0.24852,0.86171,0.28707,0.23658,0.2044,0.66757
2590.08365,0.08014,0.00914,0.24873,0.86118,0.28713,0.23804,0.20388,0.66678
2588.15507,0.08019,0.00883,0.249,0.86059,0.28719,0.23949,0.20336,0.66603
2586.22649,0.08035,0.00863,0.24913,0.85998,0.28724,0.241,0.20283,0.66529
2584.2979,0.08058,0.00834,0.24915,0.85943,0.28716,0.24242,0.2022,0.66452
2582.36932,0.0808,0.00807,0.24908,0.8589,0.28719,0.24373,0.2017,0.66378
2580.44074,0.08105,0.00786,0.24917,0.85829,0.28722,0.24514,0.20117,0.66297
2578.51216,0.08133,0.00754,0.24939,0.8577,0.28729,0.24669,0.20064,0.66209
2576.58358,0.0815,0.00724,0.24938,0.85717,0.28738,0.24806,0.20021,0.66139
2574.655,0.08155,0.00708,0.24943,0.85668,0.28737,0.24932,0.19973,0.66085
2572.72642,0.08163,0.00692,0.24976,0.85622,0.28721,0.2505,0.19908,0.66026
2570.79784,0.08158,0.00668,0.25012,0.85573,0.28719,0.25175,0.19856,0.65967
2568.86926,0.08138,0.00641,0.25037,0.85525,0.28727,0.25287,0.1982,0.65921
2566.94068,0.08142,0.00612,0.25063,0.85482,0.28731,0.25401,0.19781,0.65863
2565.0121,0.08168,0.00574,0.25067,0.85437,0.28719,0.25515,0.19727,0.65787
2563.08352,0.08197,0.00502,0.25056,0.85401,0.28715,0.2563,0.19678,0.65698
2561.15494,0.08221,0.00444,0.25054,0.85362,0.28716,0.25746,0.19631,0.65617
2559.22636,0.08239,0.00427,0.25073,0.85323,0.28705,0.25845,0.19579,0.65559
2557.29778,0.08225,0.00407,0.25088,0.8529,0.28705,0.25925,0.19547,0.65524
2555.3692,0.08202,0.0037,0.25079,0.85259,0.28706,0.2599,0.19523,0.65492
2553.44062,0.08207,0.00345,0.25065,0.85228,0.28698,0.26057,0.19489,0.65451
2551.51204,0.08223,0.00338,0.25079,0.85202,0.28685,0.26123,0.1945,0.65412
2549.58346,0.08225,0.00329,0.25109,0.85173,0.28652,0.26186,0.19392,0.65378
2547.65487,0.08219,0.00312,0.2512,0.85143,0.28636,0.26244,0.19357,0.65347
2545.72629,0.08225,0.00288,0.25124,0.85119,0.28615,0.26304,0.19315,0.65309
2543.79771,0.08232,0.0027,0.25141,0.85094,0.28593,0.2636,0.19272,0.65271
2541.86913,0.08236,0.00244,0.25162,0.85085,0.28573,0.26394,0.19239,0.65243
2539.94055,0.08232,0.00192,0.25172,0.85091,0.28558,0.26413,0.19216,0.65218
2538.01197,0.08198,0.00137,0.25166,0.85094,0.28553,0.26417,0.19209,0.65211
2536.08339,0.08149,0.00093,0.25159,0.85095,0.2854,0.26415,0.19197,0.65216
2534.15481,0.08104,0.00075,0.25163,0.85093,0.2851,0.26411,0.19169,0.65232
2532.22623,0.08075,0.00074,0.25177,0.85088,0.28491,0.26408,0.19153,0.65244
2530.29765,0.08073,0.00066,0.25179,0.85084,0.28483,0.26406,0.19147,0.65238
2528.36907,0.08072,0.00043,0.25179,0.85091,0.28462,0.26393,0.19132,0.6523
2526.44049,0.08049,0.0002,0.25187,0.85105,0.28438,0.26365,0.19119,0.65242
2524.51191,0.08016,1e-05,0.25203,0.85117,0.28415,0.26334,0.19108,0.65258
2522.58333,0.07978,0.00015,0.25213,0.85128,0.28383,0.26289,0.19094,0.65281
2520.65475,0.07959,0.00042,0.25217,0.8515,0.28352,0.26231,0.19087,0.65295
2518.72617,0.07929,0.00071,0.25205,0.85175,0.28333,0.26165,0.19094,0.65318
2516.79759,0.07879,0.00102,0.25196,0.85203,0.28319,0.26098,0.19107,0.65357
2514.86901,0.07827,0.00122,0.25192,0.85234,0.28302,0.26026,0.1912,0.65404
2512.94043,0.07796,0.00125,0.25185,0.85269,0.28275,0.25934,0.1913,0.65453
2511.01184,0.07775,0.00128,0.25162,0.85314,0.2825,0.25819,0.19152,0.65506
2509.08326,0.07739,0.00153,0.25139,0.85363,0.28223,0.25704,0.19172,0.65559
2507.15468,0.0769,0.00179,0.25113,0.85406,0.28209,0.2559,0.19204,0.65614
2505.2261,0.07632,0.00185,0.25106,0.85449,0.28194,0.25467,0.19236,0.65683
2503.29752,0.07549,0.00188,0.25115,0.85489,0.2818,0.25339,0.19276,0.65767
2501.36894,0.07461,0.002,0.25118,0.85544,0.28148,0.25188,0.19306,0.65862
2499.44036,0.07416,0.00184,0.25116,0.85602,0.28112,0.25025,0.19338,0.6595
2497.51178,0.0739,0.0016,0.25111,0.8566,0.28059,0.24857,0.19352,0.66029
2495.5832,0.07334,0.00179,0.25103,0.8572,0.28024,0.24696,0.19378,0.66103
2493.65462,0.07266,0.00218,0.25088,0.85788,0.27977,0.24529,0.19397,0.66181
2491.72604,0.07205,0.00236,0.25066,0.85861,0.27935,0.24344,0.19427,0.66272
2489.79746,0.07133,0.00234,0.25038,0.85938,0.27914,0.24133,0.19492,0.66388
2487.86888,0.07039,0.00228,0.25013,0.86016,0.27892,0.23911,0.19561,0.66521
2485.9403,0.06938,0.00231,0.25003,0.86095,0.2785,0.2369,0.1961,0.66652
2484.01172,0.06839,0.00231,0.24996,0.86176,0.27805,0.23458,0.19656,0.66782
2482.08314,0.06735,0.002,0.24977,0.8625,0.27775,0.23211,0.19725,0.6693
2480.15456,0.06652,0.00154,0.24949,0.86326,0.27755,0.22962,0.19805,0.67077
2478.22598,0.06558,0.00111,0.24912,0.86399,0.27731,0.2271,0.19881,0.67228
2476.2974,0.06459,0.00073,0.24879,0.86473,0.2771,0.22453,0.19964,0.67381
2474.36881,0.06364,0.0004,0.24875,0.86556,0.27667,0.22191,0.20026,0.6753
2472.44023,0.06242,0.00012,0.24884,0.86638,0.27622,0.21919,0.2009,0.67689
2470.51165,0.06088,2e-05,0.24877,0.86726,0.27592,0.21633,0.20177,0.6787
2468.58307,0.05936,0.00035,0.24841,0.86813,0.27575,0.21332,0.20285,0.68065
2466.65449,0.05807,0.00097,0.248,0.86904,0.27554,0.21015,0.20394,0.68267
2464.72591,0.05692,0.00175,0.24785,0.86993,0.27537,0.20704,0.20502,0.68462
2462.79733,0.05576,0.00243,0.24758,0.87079,0.27506,0.20392,0.20596,0.68651
2460.86875,0.0546,0.0029,0.24701,0.87175,0.27476,0.20074,0.20692,0.6884
2458.94017,0.05326,0.0033,0.2465,0.87266,0.27454,0.19755,0.20798,0.69032
2457.01159,0.05173,0.0038,0.2463,0.87343,0.27421,0.1944,0.20892,0.69224
2455.08301,0.05049,0.00429,0.24647,0.87425,0.2736,0.19137,0.20954,0.69397
2453.15443,0.04929,0.00498,0.24642,0.87506,0.2732,0.18829,0.21039,0.69582
2451.22585,0.04789,0.00559,0.2462,0.87584,0.27294,0.18522,0.21135,0.69774
2449.29727,0.04638,0.00586,0.24606,0.87662,0.27269,0.18225,0.2123,0.69952
2447.36869,0.04503,0.00585,0.24592,0.87745,0.27232,0.17939,0.21308,0.70108
2445.44011,0.04385,0.00598,0.24551,0.87823,0.27204,0.17653,0.21397,0.70262
2443.51153,0.0428,0.00629,0.24498,0.87907,0.27161,0.1735,0.21476,0.70425
2441.58295,0.04183,0.00665,0.24443,0.87998,0.27114,0.1704,0.21554,0.70591
2439.65437,0.0407,0.00703,0.24403,0.88083,0.27073,0.16734,0.21635,0.70762
2437.72578,0.03943,0.00742,0.24394,0.88158,0.27023,0.16444,0.21699,0.70927
2435.7972,0.03837,0.0076,0.24402,0.88228,0.26976,0.16184,0.21755,0.7106
2433.86862,0.03779,0.00765,0.24387,0.88302,0.26924,0.1593,0.21803,0.71162
2431.94004,0.03732,0.00765,0.24352,0.88376,0.26874,0.15674,0.21853,0.71257
2430.01146,0.03674,0.00773,0.24318,0.88446,0.26803,0.15412,0.21885,0.71361
2428.08288,0.03617,0.0079,0.2428,0.88513,0.26733,0.15161,0.21915,0.71467
2426.1543,0.03551,0.00807,0.24257,0.88574,0.26678,0.14923,0.21956,0.71573
2424.22572,0.03467,0.00795,0.24265,0.88643,0.26618,0.14688,0.21991,0.71676
2422.29714,0.03393,0.00772,0.2426,0.88721,0.26548,0.14443,0.22019,0.71774
2420.36856,0.03366,0.0077,0.2422,0.8879,0.26477,0.14211,0.22039,0.71852
2418.43998,0.0335,0.00783,0.24184,0.88854,0.26407,0.13991,0.22053,0.71928
2416.5114,0.03286,0.00793,0.24179,0.88914,0.26338,0.13775,0.2207,0.72022
2414.58282,0.03197,0.008,0.24188,0.88971,0.26264,0.13546,0.22088,0.72128
2412.65424,0.03114,0.00808,0.2419,0.89023,0.26207,0.13318,0.22122,0.72228
2410.72566,0.03049,0.00811,0.2418,0.89078,0.26149,0.13097,0.22153,0.72317
2408.79708,0.02992,0.00819,0.24164,0.89135,0.2609,0.1287,0.22183,0.72407
2406.8685,0.02934,0.00838,0.24141,0.8919,0.26016,0.1263,0.22204,0.72502
2404.93992,0.0288,0.00851,0.24112,0.89243,0.25945,0.12404,0.22226,0.72593
2403.01134,0.02848,0.00851,0.24095,0.89304,0.25875,0.12209,0.22234,0.72667
2401.08275,0.02803,0.0086,0.24088,0.89356,0.25797,0.12017,0.22232,0.72744
2399.15417,0.02726,0.00888,0.241,0.894,0.25713,0.11807,0.22232,0.72843
2397.22559,0.02637,0.00912,0.24119,0.89448,0.25635,0.11584,0.22242,0.72949
2395.29701,0.02569,0.00917,0.24112,0.89495,0.25568,0.11377,0.22254,0.73031
2393.36843,0.02534,0.00904,0.24086,0.89551,0.25486,0.11185,0.22247,0.73094
2391.43985,0.02476,0.00909,0.24055,0.89592,0.25406,0.10995,0.22243,0.73172
2389.51127,0.02418,0.00925,0.24022,0.89619,0.25309,0.1081,0.2222,0.73245
2387.58269,0.02407,0.00935,0.23966,0.89636,0.25191,0.10634,0.22171,0.73278
2385.65411,0.02421,0.00961,0.23889,0.89622,0.25051,0.10467,0.22092,0.73279
2383.72553,0.02419,0.0099,0.23805,0.89558,0.24887,0.10309,0.2198,0.73246
2381.79695,0.02439,0.00972,0.23694,0.8947,0.24683,0.10163,0.21821,0.73154
2379.86837,0.02475,0.00926,0.23491,0.89328,0.24437,0.10016,0.21619,0.73002
2377.93979,0.02566,0.00847,0.23216,0.89121,0.24178,0.09891,0.21393,0.72751
2376.01121,0.02678,0.00773,0.22888,0.88805,0.2389,0.09762,0.21134,0.72399
2374.08263,0.02865,0.00732,0.22549,0.88355,0.23498,0.09644,0.20764,0.71905
2372.15405,0.0317,0.0072,0.22242,0.87743,0.22929,0.09562,0.20203,0.7121
2370.22547,0.03514,0.00709,0.21863,0.86944,0.22306,0.09474,0.19589,0.70341
2368.29689,0.0384,0.00654,0.21214,0.86007,0.2172,0.09255,0.19058,0.69375
2366.36831,0.04027,0.00509,0.20433,0.84909,0.21157,0.09001,0.18561,0.68324
2364.43972,0.04137,0.00301,0.19876,0.83762,0.2054,0.08874,0.17959,0.67207
2362.51114,0.04267,0.00111,0.19685,0.82862,0.19869,0.08752,0.17302,0.66243
2360.58256,0.04431,0.00022,0.19946,0.82602,0.19532,0.08743,0.1694,0.65804
2358.65398,0.044,0.00408,0.20249,0.83005,0.1975,0.08641,0.17204,0.66355
2356.7254,0.0422,0.00805,0.2063,0.84103,0.20332,0.08475,0.17886,0.6761
2354.79682,0.04057,0.0048,0.21156,0.8546,0.20951,0.08596,0.1848,0.68622
2352.86824,0.0401,0.00085,0.21778,0.86756,0.2135,0.08832,0.18812,0.69354
2350.93966,0.03961,0.00247,0.22254,0.87639,0.2159,0.08921,0.19056,0.70002
2349.01108,0.03854,0.00157,0.22337,0.87943,0.21723,0.08832,0.19242,0.70382
2347.0825,0.03895,0.00108,0.22128,0.87782,0.21594,0.08714,0.1915,0.7027
2345.15392,0.04277,0.00135,0.21663,0.8709,0.21125,0.08656,0.18664,0.69465
2343.22534,0.04797,0.00242,0.21296,0.86182,0.20494,0.08676,0.17988,0.68329
2341.29676,0.04826,0.00454,0.21442,0.85838,0.20203,0.08773,0.17658,0.67866
2339.36818,0.04666,0.00688,0.21661,0.8608,0.20179,0.08785,0.17636,0.68006
2337.4396,0.04684,0.00821,0.21524,0.86301,0.20222,0.08737,0.17693,0.68123
2335.51102,0.0483,0.00859,0.21321,0.8642,0.20253,0.08671,0.1774,0.68136
2333.58244,0.04895,0.00847,0.21306,0.86471,0.20175,0.0864,0.1767,0.68146
2331.65386,0.04917,0.00761,0.21439,0.86454,0.20082,0.08668,0.17573,0.68152
2329.72528,0.04912,0.0064,0.21654,0.86432,0.20019,0.08711,0.17503,0.6818
2327.79669,0.04775,0.00835,0.21893,0.86539,0.19987,0.08791,0.1744,0.68206
2325.86811,0.04568,0.01289,0.22043,0.8683,0.20012,0.08887,0.17443,0.68306
2323.93953,0.04456,0.01501,0.221,0.87245,0.20168,0.0889,0.17621,0.68614
2322.01095,0.04417,0.01462,0.22168,0.87652,0.20336,0.08852,0.17821,0.69011
2320.08237,0.04365,0.01448,0.22317,0.87984,0.2042,0.08808,0.17924,0.69315
2318.15379,0.04319,0.01415,0.22524,0.88248,0.20436,0.08778,0.17952,0.69558
2316.22521,0.04346,0.01335,0.2277,0.88472,0.2047,0.08803,0.17985,0.69749
2314.29663,0.04464,0.01311,0.22964,0.88647,0.20465,0.08848,0.17963,0.69809
2312.36805,0.04599,0.01383,0.23043,0.88745,0.20415,0.08902,0.1789,0.69754
2310.43947,0.04686,0.01516,0.23054,0.88857,0.20367,0.0892,0.17835,0.69716
2308.51089,0.04692,0.01654,0.23104,0.89083,0.20406,0.0891,0.17886,0.69822
2306.58231,0.04604,0.01757,0.23261,0.89382,0.2051,0.08909,0.18007,0.70061
2304.65373,0.04518,0.01861,0.23481,0.89647,0.20598,0.08946,0.18094,0.70255
2302.72515,0.04512,0.01935,0.23625,0.898,0.20615,0.08985,0.181,0.70327
2300.79657,0.04597,0.01964,0.23685,0.89886,0.20608,0.09008,0.1808,0.7032
2298.86799,0.04664,0.02013,0.23766,0.89967,0.20599,0.09042,0.18057,0.70306
2296.93941,0.04665,0.02097,0.23877,0.90044,0.20613,0.09085,0.18056,0.70306
2295.01083,0.04665,0.02181,0.23971,0.90139,0.20604,0.09096,0.18047,0.70327
2293.08225,0.04644,0.0228,0.24069,0.90247,0.20607,0.0909,0.18057,0.70361
2291.15366,0.04579,0.024,0.24177,0.90346,0.20664,0.09091,0.18117,0.70402
2289.22508,0.04544,0.02514,0.24284,0.90424,0.20711,0.09119,0.18154,0.70408
2287.2965,0.04541,0.02606,0.24384,0.9049,0.20708,0.09143,0.18144,0.70399
2285.36792,0.04555,0.02666,0.24424,0.90549,0.2069,0.09143,0.18128,0.704
2283.43934,0.04612,0.02699,0.24403,0.90587,0.20654,0.09149,0.18091,0.70383
2281.51076,0.04698,0.02717,0.2438,0.90586,0.20627,0.09185,0.18051,0.70322
2279.58218,0.04815,0.02737,0.24396,0.90567,0.20604,0.09244,0.17998,0.70214
2277.6536,0.04936,0.02832,0.24374,0.90544,0.20573,0.09318,0.17932,0.70063
2275.72502,0.05005,0.02987,0.24314,0.90538,0.20577,0.09378,0.17904,0.69927
2273.79644,0.05063,0.03162,0.24319,0.90564,0.20552,0.09419,0.17856,0.69806
2271.86786,0.05103,0.03304,0.24324,0.90585,0.20515,0.09419,0.17815,0.69712
2269.93928,0.05151,0.03362,0.24281,0.90602,0.20476,0.09408,0.17775,0.69665
2268.0107,0.0519,0.03287,0.24253,0.90576,0.20494,0.09436,0.17783,0.69669
2266.08212,0.05249,0.03228,0.24308,0.90567,0.20479,0.09457,0.17763,0.69652
2264.15354,0.05299,0.03345,0.24365,0.90586,0.20438,0.09494,0.17707,0.69559
2262.22496,0.05322,0.03498,0.24363,0.90611,0.2039,0.09501,0.17651,0.69473
2260.29638,0.05406,0.03545,0.24375,0.90599,0.20377,0.09552,0.17612,0.69377
2258.3678,0.05573,0.03493,0.24435,0.90574,0.20382,0.09617,0.17584,0.69268
2256.43922,0.05774,0.03472,0.24484,0.90565,0.20384,0.09671,0.17561,0.69139
2254.51063,0.05902,0.03552,0.24502,0.90567,0.20391,0.09727,0.1755,0.69013
2252.58205,0.05904,0.03658,0.24499,0.90573,0.20382,0.09765,0.17526,0.68956
2250.65347,0.05863,0.03716,0.24497,0.90561,0.20376,0.09823,0.17506,0.68943
2248.72489,0.05903,0.0379,0.24519,0.9058,0.20335,0.09884,0.17447,0.68891
2246.79631,0.05922,0.03912,0.24488,0.90591,0.20341,0.0991,0.17436,0.68817
2244.86773,0.05991,0.04081,0.24436,0.90633,0.20382,0.0994,0.17456,0.68714
2242.93915,0.06015,0.04178,0.24356,0.90644,0.20496,0.09973,0.17546,0.68657
2241.01057,0.0599,0.04277,0.24319,0.90634,0.2055,0.09989,0.1759,0.6861
2239.08199,0.06041,0.0445,0.24295,0.90644,0.20545,0.10011,0.1757,0.68485
2237.15341,0.06212,0.04626,0.24294,0.90665,0.20523,0.10095,0.17515,0.68293
2235.22483,0.06388,0.04653,0.24368,0.9066,0.20465,0.10172,0.17425,0.6815
2233.29625,0.06507,0.04603,0.2444,0.90619,0.20508,0.10273,0.17415,0.68053
2231.36767,0.0659,0.04625,0.24415,0.90606,0.20599,0.1032,0.1748,0.67976
2229.43909,0.06711,0.04732,0.24418,0.90632,0.20648,0.10376,0.17511,0.67863
2227.51051,0.06833,0.04816,0.24468,0.90639,0.20677,0.10473,0.17504,0.67738
2225.58193,0.0694,0.04864,0.2448,0.90668,0.20724,0.10506,0.17537,0.67667
2223.65335,0.07031,0.04828,0.24357,0.90672,0.2084,0.1048,0.17659,0.67651
2221.72477,0.07154,0.04774,0.24251,0.9068,0.20954,0.10467,0.17771,0.67625
2219.79619,0.07187,0.04794,0.24254,0.90668,0.21018,0.10501,0.1782,0.67582
2217.8676,0.07211,0.04898,0.24291,0.90693,0.20958,0.10497,0.17758,0.67518
2215.93902,0.07346,0.0511,0.24198,0.9074,0.20905,0.10537,0.17686,0.67362
2214.01044,0.07503,0.05404,0.24047,0.90764,0.20935,0.10654,0.17659,0.67129
2212.08186,0.07653,0.05545,0.24022,0.90795,0.20934,0.10722,0.17621,0.66976
2210.15328,0.07853,0.05496,0.24074,0.90802,0.2094,0.10749,0.17606,0.66873
2208.2247,0.08059,0.05532,0.24103,0.90801,0.20991,0.10839,0.17616,0.66716
2206.29612,0.08088,0.05591,0.24107,0.90763,0.21159,0.10924,0.17749,0.66631
2204.36754,0.08133,0.05629,0.24127,0.90741,0.21326,0.10991,0.17885,0.66556
2202.43896,0.08236,0.05692,0.24055,0.9074,0.21436,0.11044,0.17965,0.66461
2200.51038,0.08317,0.0577,0.23985,0.90755,0.21566,0.11107,0.18069,0.66389
2198.5818,0.08362,0.05746,0.23985,0.90735,0.21697,0.11154,0.18185,0.66361
2196.65322,0.08448,0.05769,0.23977,0.9067,0.21728,0.11216,0.18202,0.66247
2194.72464,0.08539,0.05964,0.23901,0.90656,0.21735,0.11269,0.1818,0.66069
2192.79606,0.08564,0.06128,0.23736,0.90708,0.21856,0.11236,0.183,0.66019
2190.86748,0.0859,0.06094,0.23608,0.90733,0.22029,0.11246,0.18446,0.66051
2188.9389,0.08632,0.06107,0.23632,0.9071,0.22129,0.11278,0.18533,0.65995
2187.01032,0.08627,0.0629,0.23703,0.9069,0.22186,0.1134,0.18565,0.65862
2185.08174,0.08714,0.0641,0.23841,0.90695,0.22296,0.11398,0.1866,0.65726
2183.15316,0.0884,0.0638,0.23911,0.9073,0.22445,0.11408,0.18801,0.65683
2181.22457,0.088,0.06526,0.23832,0.90753,0.2263,0.11401,0.18977,0.65647
2179.29599,0.0867,0.06613,0.23632,0.90757,0.22875,0.11382,0.19211,0.65701
2177.36741,0.0886,0.06534,0.23422,0.90755,0.23066,0.11431,0.1937,0.65654
2175.43883,0.09237,0.06511,0.23224,0.90789,0.23151,0.11515,0.1941,0.65485
2173.51025,0.09438,0.06596,0.23213,0.90773,0.23137,0.11614,0.19362,0.65303
2171.58167,0.09478,0.06444,0.23445,0.90689,0.23115,0.11712,0.19311,0.65266
2169.65309,0.09533,0.06119,0.23763,0.90616,0.23186,0.1168,0.19404,0.65318
2167.72451,0.09556,0.05993,0.23898,0.9063,0.2322,0.11571,0.19474,0.65363
2165.79593,0.09411,0.06156,0.2375,0.90616,0.23479,0.11491,0.19762,0.65368
2163.86735,0.09258,0.06446,0.23594,0.90647,0.23781,0.11496,0.20062,0.65345
2161.93877,0.09157,0.06508,0.23402,0.90699,0.23992,0.11326,0.20337,0.65444
2160.01019,0.09315,0.06318,0.23114,0.90662,0.24145,0.11106,0.20568,0.65464
2158.08161,0.09721,0.06234,0.22911,0.90643,0.24175,0.11039,0.20645,0.65289
2156.15303,0.10074,0.065,0.22783,0.90687,0.24056,0.1116,0.20494,0.64979
2154.22445,0.10301,0.06886,0.2265,0.90709,0.23937,0.11406,0.2027,0.64647
2152.29587,0.10537,0.07029,0.22778,0.90695,0.23745,0.11738,0.19932,0.64374
2150.36729,0.10823,0.06819,0.23143,0.90652,0.23548,0.11965,0.19634,0.6422
2148.43871,0.11056,0.06527,0.23435,0.907,0.23315,0.11952,0.1941,0.64244
2146.51013,0.10962,0.06331,0.23421,0.90708,0.23232,0.11875,0.19371,0.64435
2144.58154,0.10622,0.0632,0.2329,0.90712,0.23338,0.11856,0.19491,0.64681
2142.65296,0.10277,0.06507,0.23315,0.90737,0.23516,0.11895,0.19643,0.64798
2140.72438,0.10118,0.06664,0.23351,0.9072,0.23555,0.11953,0.19645,0.64776
2138.7958,0.10217,0.06784,0.23278,0.90722,0.23517,0.12005,0.19592,0.64661
2136.86722,0.10496,0.06845,0.2326,0.90748,0.23326,0.12085,0.19372,0.64477
2134.93864,0.10809,0.06891,0.23403,0.90752,0.23049,0.12248,0.19025,0.64232
2133.01006,0.10994,0.06845,0.2361,0.90713,0.22827,0.12405,0.18743,0.6408
2131.08148,0.11026,0.06799,0.23761,0.9067,0.22738,0.12506,0.18623,0.64032
2129.1529,0.11017,0.06794,0.2369,0.90661,0.22757,0.12547,0.1863,0.64047
2127.22432,0.10983,0.06773,0.23588,0.90675,0.22721,0.12533,0.18604,0.64111
2125.29574,0.10847,0.06714,0.23675,0.90653,0.22647,0.1256,0.18522,0.64201
2123.36716,0.10681,0.067,0.23876,0.9061,0.2256,0.12614,0.18424,0.64251
2121.43858,0.10523,0.06699,0.24032,0.9058,0.22562,0.12625,0.18431,0.64306
2119.51,0.10428,0.06633,0.24026,0.90587,0.22555,0.12559,0.18453,0.64411
2117.58142,0.10366,0.06545,0.23869,0.90624,0.22613,0.12461,0.18536,0.6455
2115.65284,0.10286,0.06462,0.23715,0.90614,0.22614,0.12388,0.18572,0.64667
2113.72426,0.10331,0.06394,0.23567,0.90568,0.22572,0.12399,0.18534,0.64668
2111.79568,0.10585,0.06375,0.23487,0.90574,0.22483,0.12467,0.18423,0.64541
2109.8671,0.10703,0.06223,0.23442,0.90544,0.22481,0.12465,0.18419,0.64537
2107.93851,0.10577,0.06086,0.23464,0.90524,0.22573,0.12422,0.18529,0.64677
2106.00993,0.10321,0.06052,0.23507,0.9051,0.2262,0.12397,0.18591,0.64841
2104.08135,0.10131,0.06149,0.23567,0.90483,0.22538,0.12435,0.18502,0.64874
2102.15277,0.10107,0.06277,0.23671,0.90449,0.22368,0.12503,0.1831,0.6477
2100.22419,0.10095,0.06221,0.23818,0.90422,0.22276,0.125,0.1822,0.64766
2098.29561,0.10056,0.06108,0.23878,0.90401,0.22292,0.12456,0.18255,0.6483
